filename,timestamp,window_title,roi,width,height,diff
map_20260317_093932_0085.png,20260317_093932,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,8.8489
map_20260317_093936_0086.png,20260317_093936,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.2664
map_20260317_093937_0087.png,20260317_093937,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,9.1343
map_20260317_093942_0088.png,20260317_093942,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.5596
map_20260317_093943_0089.png,20260317_093943,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.7966
map_20260317_093945_0090.png,20260317_093945,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,2.0525
map_20260317_093946_0091.png,20260317_093946,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.1389
map_20260317_093947_0092.png,20260317_093947,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.9434
map_20260317_093954_0093.png,20260317_093954,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.6077
map_20260317_093956_0094.png,20260317_093956,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.2571
map_20260317_093958_0095.png,20260317_093958,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.3101
map_20260317_093959_0096.png,20260317_093959,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.3521
map_20260317_094003_0097.png,20260317_094003,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.1399
map_20260317_094007_0098.png,20260317_094007,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.0535
map_20260317_094008_0099.png,20260317_094008,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,10.6416
map_20260317_094012_0100.png,20260317_094012,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.5564
map_20260317_094013_0101.png,20260317_094013,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.8706
map_20260317_094015_0102.png,20260317_094015,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,120.4143
map_20260317_094017_0103.png,20260317_094017,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,118.6492
map_20260317_094018_0104.png,20260317_094018,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,17.0474
map_20260317_094019_0105.png,20260317_094019,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,18.6064
map_20260317_094020_0106.png,20260317_094020,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,17.7996
map_20260317_094023_0107.png,20260317_094023,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,18.1060
map_20260317_094024_0108.png,20260317_094024,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,17.1226
